X...target.gene_info.symbol	association_score.overall	association_score.datatypes.genetic_association	association_score.datatypes.somatic_mutation	association_score.datatypes.known_drug	association_score.datatypes.affected_pathway	association_score.datatypes.rna_expression	association_score.datatypes.literature	association_score.datatypes.animal_model	target.gene_info.name	known_drug_binary
PKM	0.0246127629249404	0	0	0	0	0.00769549614420593	0.0226888888888889	0	pyruvate kinase, muscle	0
PML	0.0245777777777778	0	0	0	0	0	0.0245777777777778	0	promyelocytic leukemia	0
ST6GAL1	0.0245	0	0	0	0	0	0.0245	0	ST6 beta-galactoside alpha-2,6-sialyltransferase 1	0
CDA	0.0244	0	0	0	0	0	0.0244	0	cytidine deaminase	0
G6PD	0.0244	0	0	0	0	0	0.0244	0	glucose-6-phosphate dehydrogenase	0
QRFPR	0.0244	0	0	0	0	0	0.0244	0	pyroglutamylated RFamide peptide receptor	0
SLC17A5	0.0244	0	0	0	0	0	0.0244	0	solute carrier family 17 member 5	0
MAN2A1	0.0243324301309326	0.0243324301309326	0	0	0	0	0	0	mannosidase alpha class 2A member 1	0
PLXNA1	0.0243269341067929	0.0243269341067929	0	0	0	0	0	0	plexin A1	0
UBQLN2	0.0243	0	0	0	0	0	0.0243	0	ubiquilin 2	0
CSTB	0.0241308888888889	0	0	0	0	0	0.0241308888888889	0	cystatin B	0
PHB	0.024	0	0	0	0	0	0.024	0	prohibitin	0
SCT	0.024	0	0	0	0	0	0.024	0	secretin	0
TSPAN7	0.024	0	0	0	0	0	0.024	0	tetraspanin 7	0
RTN4RL2	0.024	0	0	0	0	0	0.024	0	reticulon 4 receptor like 2	0
DDIT4	0.0239444444444444	0	0	0	0	0	0.0239444444444444	0	DNA damage inducible transcript 4	0
SERPINB2	0.0239	0	0	0	0	0	0.0239	0	serpin family B member 2	0
MAGI1	0.0239	0	0	0	0	0	0.0239	0	membrane associated guanylate kinase, WW and PDZ domain containing 1	0
SULT1A3	0.0239	0	0	0	0	0	0.0239	0	sulfotransferase family 1A member 3	0
FKBP1A	0.0238444444444444	0	0	0	0	0	0.0238444444444444	0	FK506 binding protein 1A	0
LTB4R	0.0238222222222222	0	0	0	0	0	0.0238222222222222	0	leukotriene B4 receptor	0
GALNS	0.0238	0	0	0	0	0	0.0238	0	galactosamine (N-acetyl)-6-sulfatase	0
SASH1	0.0237516006606175	0.0237516006606175	0	0	0	0	0	0	SAM and SH3 domain containing 1	0
UNG	0.0237	0	0	0	0	0	0.0237	0	uracil DNA glycosylase	0
CYP2C19	0.0236621309717503	0.016648523887001	0	0	0	0	0.0195	0	cytochrome P450 family 2 subfamily C member 19	0
SP6	0.0236591214235398	0.0186364856941592	0	0	0	0	0.019	0	Sp6 transcription factor	0
CACNA1G	0.023634	0.023634	0	0	0	0	0	0	calcium voltage-gated channel subunit alpha1 G	0
ABCD1	0.0236175532879819	0	0	0	0	0	0.0236175532879819	0	ATP binding cassette subfamily D member 1	0
BGLAP	0.0236	0	0	0	0	0	0.0236	0	bone gamma-carboxyglutamate protein	0
SELENOS	0.0236	0	0	0	0	0	0.0236	0	selenoprotein S	0
CLCN7	0.0236	0	0	0	0	0	0.0236	0	chloride voltage-gated channel 7	0
ATXN3	0.0235850984890571	0	0	0	0	0.00776972728956188	0.0216426666666667	0	ataxin 3	0
EHBP1L1	0.0235787201873785	0.0235787201873785	0	0	0	0	0	0	EH domain binding protein 1 like 1	0
ERCC4	0.0235414105083087	0.0235414105083087	0	0	0	0	0	0	ERCC excision repair 4, endonuclease catalytic subunit	0
CASP4	0.0232666666666667	0	0	0	0	0	0.0232666666666667	0	caspase 4	0
HSD11B1	0.0232388888888889	0	0	0	0	0	0.0232388888888889	0	hydroxysteroid 11-beta dehydrogenase 1	0
AMPH	0.0232	0	0	0	0	0	0.0232	0	amphiphysin	0
NMNAT2	0.0232	0	0	0	0	0	0.0232	0	nicotinamide nucleotide adenylyltransferase 2	0
FOXO1	0.0232	0	0	0	0	0	0.0232	0	forkhead box O1	0
DLEU7	0.0230408548099773	0.0230408548099773	0	0	0	0	0	0	deleted in lymphocytic leukemia, 7	0
EFNA5	0.0230208403735805	0.0230208403735805	0	0	0	0	0	0	ephrin A5	0
TNNT1	0.023	0	0	0	0	0	0.023	0	troponin T1, slow skeletal type	0
GSTO2	0.022901	0	0	0	0	0	0.022901	0	glutathione S-transferase omega 2	0
ACBD4	0.0228474623638428	0.0228474623638428	0	0	0	0	0	0	acyl-CoA binding domain containing 4	0
CBL	0.0228111111111111	0	0	0	0	0	0.0228111111111111	0	Cbl proto-oncogene	0
THPO	0.0228	0	0	0	0	0	0.0228	0	thrombopoietin	0
DGKB	0.0228	0	0	0	0	0	0.0228	0	diacylglycerol kinase beta	0
LSS	0.0227	0	0	0	0	0	0.0227	0	lanosterol synthase	0
CHIT1	0.0226	0	0	0	0	0	0.0226	0	chitinase 1	0
EDIL3	0.0225585670481298	0.0225585670481298	0	0	0	0	0	0	EGF like repeats and discoidin domains 3	0
DSG2	0.0225	0	0	0	0	0	0.0225	0	desmoglein 2	0
TNFAIP1	0.0225	0	0	0	0	0	0.0225	0	TNF alpha induced protein 1	0
KCNB1	0.0225	0	0	0	0	0	0.0225	0	potassium voltage-gated channel subfamily B member 1	0
ARID1B	0.0224689604626724	0.0204346513575372	0	0	0	0.00813723642054049	0	0	AT-rich interaction domain 1B	0
ERN1	0.0224	0	0	0	0	0	0.0224	0	endoplasmic reticulum to nucleus signaling 1	0
ATP6V0C	0.0224	0	0	0	0	0	0.0224	0	ATPase H+ transporting V0 subunit c	0
NAT9	0.0224	0	0	0	0	0	0.0224	0	N-acetyltransferase 9 (putative)	0
WDFY1	0.0224	0	0	0	0	0	0.0224	0	WD repeat and FYVE domain containing 1	0
NDUFV2	0.0224	0	0	0	0	0	0.0224	0	NADH:ubiquinone oxidoreductase core subunit V2	0
TPX2	0.0224	0	0	0	0	0	0.0224	0	TPX2, microtubule nucleation factor	0
KCTD2	0.0224	0	0	0	0	0	0.0224	0	potassium channel tetramerization domain containing 2	0
NR4A1	0.0224	0	0	0	0	0	0.0224	0	nuclear receptor subfamily 4 group A member 1	0
MTSS1	0.0223855555555556	0	0	0	0	0	0.0223855555555556	0	MTSS1, I-BAR domain containing	0
IVD	0.0223444444444444	0	0	0	0	0	0.0223444444444444	0	isovaleryl-CoA dehydrogenase	0
DOCK6	0.0221822595095354	0.0221822595095354	0	0	0	0	0	0	dedicator of cytokinesis 6	0
RPE	0.0221555555555556	0	0	0	0	0	0.0221555555555556	0	ribulose-5-phosphate-3-epimerase	0
ADAMTS14	0.0221004584595959	0.0221004584595959	0	0	0	0	0	0	ADAM metallopeptidase with thrombospondin type 1 motif 14	0
XIAP	0.0221	0	0	0	0	0	0.0221	0	X-linked inhibitor of apoptosis	0
GYPC	0.0221	0	0	0	0	0	0.0221	0	glycophorin C (Gerbich blood group)	0
SLC22A3	0.0220485278249084	0.0220485278249084	0	0	0	0	0	0	solute carrier family 22 member 3	0
FABP5	0.022	0	0	0	0	0	0.022	0	fatty acid binding protein 5	0
CLYBL	0.022	0	0	0	0	0	0.022	0	citrate lyase beta like	0
MUC5AC	0.022	0	0	0	0	0	0.022	0	mucin 5AC, oligomeric mucus/gel-forming	0
RAG1	0.022	0	0	0	0	0	0.022	0	recombination activating 1	0
SEPT4	0.022	0	0	0	0	0	0.022	0	septin 4	0
CFP	0.0219775555555556	0	0	0	0	0	0.0219775555555556	0	complement factor properdin	0
CYP2E1	0.0219	0	0	0	0	0	0.0219	0	cytochrome P450 family 2 subfamily E member 1	0
PLD2	0.0219	0	0	0	0	0	0.0219	0	phospholipase D2	0
GHR	0.0218857064943245	0.015542825977298	0	0	0	0	0.018	0	growth hormone receptor	0
HMOX2	0.0218444444444444	0	0	0	0	0	0.0218444444444444	0	heme oxygenase 2	0
MOG	0.0218444444444444	0	0	0	0	0	0.0218444444444444	0	myelin oligodendrocyte glycoprotein	0
RASA1	0.0218148318444456	0.00405932737778239	0	0	0	0	0.0208	0	RAS p21 protein activator 1	0
CASP2	0.0218138888888889	0	0	0	0	0	0.0218138888888889	0	caspase 2	0
MTMR4	0.0218057169757156	0.0218057169757156	0	0	0	0	0	0	myotubularin related protein 4	0
SFTPC	0.0218	0	0	0	0	0	0.0218	0	surfactant protein C	0
NEDD8	0.0218	0	0	0	0	0	0.0218	0	neural precursor cell expressed, developmentally down-regulated 8	0
QKI	0.0217685135618084	0.00227405424723368	0	0	0	0	0.0212	0	QKI, KH domain containing RNA binding	0
SSTR2	0.0216	0	0	0	0	0	0.0216	0	somatostatin receptor 2	0
SEPT8	0.0216	0	0	0	0	0	0.0216	0	septin 8	0
ATP5H	0.0216	0	0	0	0	0	0.0216	0	ATP synthase, H+ transporting, mitochondrial Fo complex subunit D	0
PHF6	0.0216	0	0	0	0	0	0.0216	0	PHD finger protein 6	0
GAN	0.0216	0	0	0	0	0	0.0216	0	gigaxonin	0
PTGDS	0.0216	0	0	0	0	0	0.0216	0	prostaglandin D2 synthase	0
DUSP22	0.0216	0	0	0	0	0	0.0216	0	dual specificity phosphatase 22	0
RNF112	0.0216	0	0	0	0	0	0.0216	0	ring finger protein 112	0
PDCL3	0.0216	0	0	0	0	0	0.0216	0	phosducin like 3	0
LCAT	0.0216	0	0	0	0	0	0.0216	0	lecithin-cholesterol acyltransferase	0
CEBPB	0.0214777777777778	0	0	0	0	0	0.0214777777777778	0	CCAAT/enhancer binding protein beta	0
RYR2	0.0214384322064991	0.0178384322064991	0	0	0	0	0.0144	0	ryanodine receptor 2	0
ICAM4	0.0214350292272481	0.0214350292272481	0	0	0	0	0	0	intercellular adhesion molecule 4 (Landsteiner-Wiener blood group)	0
TP53BP2	0.0213	0	0	0	0	0	0.0213	0	tumor protein p53 binding protein 2	0
BMP7	0.0212	0	0	0	0	0	0.0212	0	bone morphogenetic protein 7	0
MARK3	0.0212	0	0	0	0	0	0.0212	0	microtubule affinity regulating kinase 3	0
SPTAN1	0.0212	0	0	0	0	0	0.0212	0	spectrin alpha, non-erythrocytic 1	0
NARFL	0.0212	0	0	0	0	0	0.0212	0	nuclear prelamin A recognition factor like	0
TTPA	0.0211555555555556	0	0	0	0	0	0.0211555555555556	0	alpha tocopherol transfer protein	0
NDRG4	0.0211488549441727	0	0	0	0	0.00779541977669062	0.0192	0	NDRG family member 4	0
HSPB2	0.0211416666666667	0	0	0	0	0	0.0211416666666667	0	heat shock protein family B (small) member 2	0
TFF3	0.0211	0	0	0	0	0	0.0211	0	trefoil factor 3	0
NFIB	0.0210861890160433	0.0210861890160433	0	0	0	0	0	0	nuclear factor I B	0
B2M	0.021076	0	0	0	0	0	0.021076	0	beta-2-microglobulin	0
CTNNA2	0.021008	0.021008	0	0	0	0	0	0	catenin alpha 2	0
PDE7B	0.021008	0.021008	0	0	0	0	0	0	phosphodiesterase 7B	0
SAP30L	0.021008	0.021008	0	0	0	0	0	0	SAP30 like	0
ANKRD55	0.021008	0.021008	0	0	0	0	0	0	ankyrin repeat domain 55	0
IDS	0.021	0	0	0	0	0	0.021	0	iduronate 2-sulfatase	0
TRPM7	0.021	0	0	0	0	0	0.021	0	transient receptor potential cation channel subfamily M member 7	0
CNTN1	0.0209390537678117	0	0	0	0	0.00975621507124664	0.0185	0	contactin 1	0
LPIN2	0.0209369122105334	0.0209369122105334	0	0	0	0	0	0	lipin 2	0
IARS	0.0209	0	0	0	0	0	0.0209	0	isoleucyl-tRNA synthetase	0
RAPGEF5	0.0209	0	0	0	0	0	0.0209	0	Rap guanine nucleotide exchange factor 5	0
NT5C3A	0.0209	0	0	0	0	0	0.0209	0	5'-nucleotidase, cytosolic IIIA	0
TXNDC9	0.020875	0	0	0	0	0	0.020875	0	thioredoxin domain containing 9	0
ATXN1	0.0208445939352691	0	0	0	0	0.00977837574107654	0.0184	0	ataxin 1	0
MEGF10	0.0208026214235398	0.0160104856941592	0	0	0	0	0.0168	0	multiple EGF like domains 10	0
PIPOX	0.0208	0	0	0	0	0	0.0208	0	pipecolic acid and sarcosine oxidase	0
SOS1	0.0208	0	0	0	0	0	0.0208	0	SOS Ras/Rac guanine nucleotide exchange factor 1	0
PTPA	0.0208	0	0	0	0	0	0.0208	0	protein phosphatase 2 phosphatase activator	0
NPPA	0.0208	0	0	0	0	0	0.0208	0	natriuretic peptide A	0
GADD45GIP1	0.0208	0	0	0	0	0	0.0208	0	GADD45G interacting protein 1	0
YY1	0.0208	0	0	0	0	0	0.0208	0	YY1 transcription factor	0
MTRNR2L12	0.0208	0	0	0	0	0	0.0208	0	MT-RNR2-like 12	0
MCAT	0.0208	0	0	0	0	0	0.0208	0	malonyl-CoA-acyl carrier protein transacylase	0
GTF2E2	0.0207898644957882	0.0207898644957882	0	0	0	0	0	0	general transcription factor IIE subunit 2	0
NMT1	0.0207	0	0	0	0	0	0.0207	0	N-myristoyltransferase 1	0
SEPT2	0.0206	0	0	0	0	0	0.0206	0	septin 2	0
CNTNAP1	0.0206	0	0	0	0	0	0.0206	0	contactin associated protein 1	0
BDKRB1	0.0206	0	0	0	0	0	0.0206	0	bradykinin receptor B1	0
SOX5	0.0205235435444092	0	0	0	0	0.0100941741776369	0.018	0	SRY-box 5	0
NDC80	0.0205	0	0	0	0	0	0.0205	0	NDC80, kinetochore complex component	0
TGFB3	0.0205	0	0	0	0	0	0.0205	0	transforming growth factor beta 3	0
NAT8	0.0205	0	0	0	0	0	0.0205	0	N-acetyltransferase 8 (putative)	0
SPRR3	0.0204	0	0	0	0	0	0.0204	0	small proline rich protein 3	0
PRTN3	0.0204	0	0	0	0	0	0.0204	0	proteinase 3	0
SNX27	0.0204	0	0	0	0	0	0.0204	0	sorting nexin family member 27	0
GAS5	0.0203542441238609	0	0	0	0	0.0203542441238609	0	0	growth arrest specific 5 (non-protein coding)	0
GPR37	0.0203	0	0	0	0	0	0.0203	0	G protein-coupled receptor 37	0
NAIP	0.0203	0	0	0	0	0	0.0203	0	NLR family apoptosis inhibitory protein	0
FAM111B	0.0203	0	0	0	0	0	0.0203	0	family with sequence similarity 111 member B	0
DPYS	0.0202666666666667	0	0	0	0	0	0.0202666666666667	0	dihydropyrimidinase	0
CLMN	0.0202174952313864	0.0202174952313864	0	0	0	0	0	0	calmin	0
NUP43	0.0202	0	0	0	0	0	0.0202	0	nucleoporin 43	0
IK	0.0202	0	0	0	0	0	0.0202	0	IK cytokine, down-regulator of HLA II	0
GNAS	0.0201530973432568	0	0	0	0	0.0118123893730271	0.0172	0	GNAS complex locus	0
SSTR3	0.0201	0	0	0	0	0	0.0201	0	somatostatin receptor 3	0
WISP1	0.0201	0	0	0	0	0	0.0201	0	WNT1 inducible signaling pathway protein 1	0
UBR5	0.0201	0	0	0	0	0	0.0201	0	ubiquitin protein ligase E3 component n-recognin 5	0
SRSF2	0.0200368226280903	0	0	0	0	0.00814729051236139	0.018	0	serine and arginine rich splicing factor 2	0
CCHCR1	0.0200048445384557	0.0200048445384557	0	0	0	0	0	0	coiled-coil alpha-helical rod protein 1	0
SLC4A1	0.02	0	0	0	0	0	0.02	0	solute carrier family 4 member 1 (Diego blood group)	0
SH3BP5	0.02	0	0	0	0	0	0.02	0	SH3 domain binding protein 5	0
ADAM33	0.02	0	0	0	0	0	0.02	0	ADAM metallopeptidase domain 33	0
CD7	0.02	0	0	0	0	0	0.02	0	CD7 molecule	0
AGXT	0.02	0	0	0	0	0	0.02	0	alanine-glyoxylate aminotransferase	0
KRIT1	0.02	0	0	0	0	0	0.02	0	KRIT1, ankyrin repeat containing	0
ECI1	0.02	0	0	0	0	0	0.02	0	enoyl-CoA delta isomerase 1	0
DPPA3	0.02	0	0	0	0	0	0.02	0	developmental pluripotency associated 3	0
CCAR1	0.02	0	0	0	0	0	0.02	0	cell division cycle and apoptosis regulator 1	0
HMGA1	0.02	0	0	0	0	0	0.02	0	high mobility group AT-hook 1	0
CACNA1D	0.02	0	0	0	0	0	0.02	0	calcium voltage-gated channel subunit alpha1 D	0
ATN1	0.02	0	0	0	0	0	0.02	0	atrophin 1	0
CASP5	0.02	0	0	0	0	0	0.02	0	caspase 5	0
BIN3	0.02	0	0	0	0	0	0.02	0	bridging integrator 3	0
KLK3	0.02	0	0	0	0	0	0.02	0	kallikrein related peptidase 3	0
CPOX	0.02	0	0	0	0	0	0.02	0	coproporphyrinogen oxidase	0
IL6ST	0.02	0	0	0	0	0	0.02	0	interleukin 6 signal transducer	0
AES	0.02	0	0	0	0	0	0.02	0	amino-terminal enhancer of split	0
MS4A2	0.02	0	0	0	0	0	0.02	0	membrane spanning 4-domains A2	0
TYK2	0.02	0	0	0	0	0	0.02	0	tyrosine kinase 2	0
POLG	0.02	0	0	0	0	0	0.02	0	DNA polymerase gamma, catalytic subunit	0
CHAF1A	0.02	0	0	0	0	0	0.02	0	chromatin assembly factor 1 subunit A	0
CSF2RA	0.02	0	0	0	0	0	0.02	0	colony stimulating factor 2 receptor alpha subunit	0
PPME1	0.02	0	0	0	0	0	0.02	0	protein phosphatase methylesterase 1	0
AGER	0.0199805555555556	0	0	0	0	0	0.0199805555555556	0	advanced glycosylation end-product specific receptor	0
NUAK1	0.0199723780320865	0.0199723780320865	0	0	0	0	0	0	NUAK family kinase 1	0
SARM1	0.0199	0	0	0	0	0	0.0199	0	sterile alpha and TIR motif containing 1	0
NTF4	0.0198	0	0	0	0	0	0.0198	0	neurotrophin 4	0
BHLHE40	0.0197868666893272	0.0161868666893272	0	0	0	0	0.0144	0	basic helix-loop-helix family member e40	0
TGM6	0.0197550795851062	0.0197550795851062	0	0	0	0	0	0	transglutaminase 6	0
HSPD1	0.0197	0	0	0	0	0	0.0197	0	heat shock protein family D (Hsp60) member 1	0
CCT7P2	0.0196794458270214	0.0196794458270214	0	0	0	0	0	0	chaperonin containing TCP1 subunit 7 pseudogene 2	0
AMFR	0.0196791736379706	0	0	0	0	0.00831669455188229	0.0176	0	autocrine motility factor receptor	0
FLG	0.0196262380621197	0.0172262380621197	0	0	0	0	0.0096	0	filaggrin	0
NANOG	0.0196	0	0	0	0	0	0.0196	0	Nanog homeobox	0
KMO	0.0196	0	0	0	0	0	0.0196	0	kynurenine 3-monooxygenase	0
FOCAD	0.0196	0	0	0	0	0	0.0196	0	focadhesin	0
DES	0.0196	0	0	0	0	0	0.0196	0	desmin	0
LIN28A	0.0196	0	0	0	0	0	0.0196	0	lin-28 homolog A	0
SOX2	0.0196	0	0	0	0	0	0.0196	0	SRY-box 2	0
PRUNE2	0.0196	0	0	0	0	0	0.0196	0	prune homolog 2	0
CHM	0.0196	0	0	0	0	0	0.0196	0	CHM, Rab escort protein 1	0
LCMT1	0.0195555555555556	0	0	0	0	0	0.0195555555555556	0	leucine carboxyl methyltransferase 1	0
HDAC4	0.0195555555555556	0	0	0	0	0	0.0195555555555556	0	histone deacetylase 4	0
LIPA	0.0195420918161414	0.0159420918161414	0	0	0	0	0.0144	0	lipase A, lysosomal acid type	0
NDP	0.0195	0	0	0	0	0	0.0195	0	NDP, norrin cystine knot growth factor	0
TSC22D3	0.0195	0	0	0	0	0	0.0195	0	TSC22 domain family member 3	0
CCDC134	0.019448	0.019448	0	0	0	0	0	0	coiled-coil domain containing 134	0
ARID3B	0.0194	0	0	0	0	0	0.0194	0	AT-rich interaction domain 3B	0
RBM45	0.0194	0	0	0	0	0	0.0194	0	RNA binding motif protein 45	0
CEACAM5	0.0193444444444444	0	0	0	0	0	0.0193444444444444	0	carcinoembryonic antigen related cell adhesion molecule 5	0
DGKH	0.01934393492656	0.01934393492656	0	0	0	0	0	0	diacylglycerol kinase eta	0
CCR4	0.0193333280920363	0.0037333123681451	0	0	0	0	0.0184	0	C-C motif chemokine receptor 4	0
TH	0.0193202954356101	0	0	0	0	0.0193202954356101	0	0	tyrosine hydroxylase	0
DLL1	0.0193	0	0	0	0	0	0.0193	0	delta like canonical Notch ligand 1	0
PITX2	0.0193	0	0	0	0	0	0.0193	0	paired like homeodomain 2	0
NEUROD1	0.0192	0	0	0	0	0	0.0192	0	neuronal differentiation 1	0
SHANK3	0.0192	0	0	0	0	0	0.0192	0	SH3 and multiple ankyrin repeat domains 3	0
TRPA1	0.0192	0	0	0	0	0	0.0192	0	transient receptor potential cation channel subfamily A member 1	0
FKBP5	0.0192	0	0	0	0	0	0.0192	0	FK506 binding protein 5	0
CCNY	0.0192	0	0	0	0	0	0.0192	0	cyclin Y	0
BAG3	0.0192	0	0	0	0	0	0.0192	0	BCL2 associated athanogene 3	0
ZMYM2	0.0192	0	0	0	0	0	0.0192	0	zinc finger MYM-type containing 2	0
ADAMTS3	0.0192	0	0	0	0	0	0.0192	0	ADAM metallopeptidase with thrombospondin type 1 motif 3	0
CRADD	0.0191725047686136	0.0191725047686136	0	0	0	0	0	0	CASP2 and RIPK1 domain containing adaptor with death domain	0
TAGAP	0.0191468827492027	0.0191468827492027	0	0	0	0	0	0	T-cell activation RhoGTPase activating protein	0
URI1	0.0191	0	0	0	0	0	0.0191	0	URI1, prefoldin like chaperone	0
RAPGEF3	0.0191	0	0	0	0	0	0.0191	0	Rap guanine nucleotide exchange factor 3	0
P2RY4	0.019	0	0	0	0	0	0.019	0	pyrimidinergic receptor P2Y4	0
ZBTB40	0.0189942503879275	0.0189942503879275	0	0	0	0	0	0	zinc finger and BTB domain containing 40	0
CRYAB	0.0189444444444444	0	0	0	0	0	0.0189444444444444	0	crystallin alpha B	0
PLA2G6	0.0189	0	0	0	0	0	0.0189	0	phospholipase A2 group VI	0
DIABLO	0.0189	0	0	0	0	0	0.0189	0	diablo IAP-binding mitochondrial protein	0
PPRC1	0.0189	0	0	0	0	0	0.0189	0	peroxisome proliferator-activated receptor gamma, coactivator-related 1	0
NAT8B	0.0189	0	0	0	0	0	0.0189	0	N-acetyltransferase 8B (putative, gene/pseudogene)	0
GLB1	0.0188444444444444	0	0	0	0	0	0.0188444444444444	0	galactosidase beta 1	0
DUSP26	0.0188444444444444	0	0	0	0	0	0.0188444444444444	0	dual specificity phosphatase 26	0
PCM1	0.0188	0	0	0	0	0	0.0188	0	pericentriolar material 1	0
SAFB	0.0188	0	0	0	0	0	0.0188	0	scaffold attachment factor B	0
RHO	0.0188	0	0	0	0	0	0.0188	0	rhodopsin	0
ORM2	0.0188	0	0	0	0	0	0.0188	0	orosomucoid 2	0
GPC6	0.0187887725469226	0.0187887725469226	0	0	0	0	0	0	glypican 6	0
FMN2	0.0187887725469226	0.0187887725469226	0	0	0	0	0	0	formin 2	0
SCG2	0.01877674984891	0	0	0	0	0.01270699939564	0.0156	0	secretogranin II	0
KIF5C	0.0187	0.0187	0	0	0	0	0	0	kinesin family member 5C	0
MAP3K1	0.0186098307828915	0.0186098307828915	0	0	0	0	0	0	mitogen-activated protein kinase kinase kinase 1	0
FAIM	0.0186	0	0	0	0	0	0.0186	0	Fas apoptotic inhibitory molecule	0
NNT	0.0185073184128637	0	0	0	0	0.0080292736514549	0.0165	0	nicotinamide nucleotide transhydrogenase	0
INS	0.0185	0	0	0	0	0	0.0185	0	insulin	0
MRS2	0.0185	0	0	0	0	0	0.0185	0	MRS2, magnesium transporter	0
CDK2	0.0184	0	0	0	0	0	0.0184	0	cyclin dependent kinase 2	0
CYP2C9	0.0184	0	0	0	0	0	0.0184	0	cytochrome P450 family 2 subfamily C member 9	0
GHRL	0.0184	0	0	0	0	0	0.0184	0	ghrelin and obestatin prepropeptide	0
DPYSL3	0.0184	0	0	0	0	0	0.0184	0	dihydropyrimidinase like 3	0
KLK1	0.0184	0	0	0	0	0	0.0184	0	kallikrein 1	0
IL7	0.0184	0	0	0	0	0	0.0184	0	interleukin 7	0
ADCY10	0.0184	0	0	0	0	0	0.0184	0	adenylate cyclase 10, soluble	0
ILK	0.0184	0	0	0	0	0	0.0184	0	integrin linked kinase	0
JMJD1C	0.0184	0	0	0	0	0	0.0184	0	jumonji domain containing 1C	0
TMX1	0.0184	0	0	0	0	0	0.0184	0	thioredoxin related transmembrane protein 1	0
NINL	0.0184	0	0	0	0	0	0.0184	0	ninein like	0
CHI3L2	0.0184	0	0	0	0	0	0.0184	0	chitinase 3 like 2	0
DYSF	0.0184	0	0	0	0	0	0.0184	0	dysferlin	0
NRCAM	0.0183980785275124	0	0	0	0	0.00799231411004964	0.0164	0	neuronal cell adhesion molecule	0
SP7	0.0183739626661957	0.0183739626661957	0	0	0	0	0	0	Sp7 transcription factor	0
KCNIP1	0.0183223044610981	0.0183223044610981	0	0	0	0	0	0	potassium voltage-gated channel interacting protein 1	0
SRSF10	0.0183	0	0	0	0	0	0.0183	0	serine and arginine rich splicing factor 10	0
STIM2	0.0183	0	0	0	0	0	0.0183	0	stromal interaction molecule 2	0
NUP153	0.0181749171363644	0.0181749171363644	0	0	0	0	0	0	nucleoporin 153	0
MSTN	0.0181	0	0	0	0	0	0.0181	0	myostatin	0
CPM	0.0180941952818679	0.0180941952818679	0	0	0	0	0	0	carboxypeptidase M	0
CHRM5	0.0180322757399028	0	0	0	0	0.0180322757399028	0	0	cholinergic receptor muscarinic 5	0
COL5A2	0.0180041408958505	0	0	0	0	0.0180041408958505	0	0	collagen type V alpha 2 chain	0
PRH1	0.018	0	0	0	0	0	0.018	0	proline rich protein HaeIII subfamily 1	0
PON3	0.018	0	0	0	0	0	0.018	0	paraoxonase 3	0
TNK1	0.018	0	0	0	0	0	0.018	0	tyrosine kinase non receptor 1	0
ATXN7	0.018	0	0	0	0	0	0.018	0	ataxin 7	0
CCNA2	0.018	0	0	0	0	0	0.018	0	cyclin A2	0
BLOC1S3	0.018	0	0	0	0	0	0.018	0	biogenesis of lysosomal organelles complex 1 subunit 3	0
AZU1	0.018	0	0	0	0	0	0.018	0	azurocidin 1	0
IGF2R	0.018	0	0	0	0	0	0.018	0	insulin like growth factor 2 receptor	0
MB	0.018	0	0	0	0	0	0.018	0	myoglobin	0
CREB3	0.018	0	0	0	0	0	0.018	0	cAMP responsive element binding protein 3	0
XPNPEP2	0.018	0	0	0	0	0	0.018	0	X-prolyl aminopeptidase 2	0
FIG4	0.018	0	0	0	0	0	0.018	0	FIG4 phosphoinositide 5-phosphatase	0
SPARCL1	0.018	0	0	0	0	0	0.018	0	SPARC like 1	0
OPRM1	0.018	0	0	0	0	0	0.018	0	opioid receptor mu 1	0
FLT3LG	0.018	0	0	0	0	0	0.018	0	fms related tyrosine kinase 3 ligand	0
HMGCS2	0.018	0	0	0	0	0	0.018	0	3-hydroxy-3-methylglutaryl-CoA synthase 2	0
NGRN	0.018	0	0	0	0	0	0.018	0	neugrin, neurite outgrowth associated	0
GPR17	0.018	0	0	0	0	0	0.018	0	G protein-coupled receptor 17	0
SNX4	0.018	0	0	0	0	0	0.018	0	sorting nexin 4	0
GET4	0.018	0	0	0	0	0	0.018	0	golgi to ER traffic protein 4	0
UTS2	0.018	0	0	0	0	0	0.018	0	urotensin 2	0
GPRIN2	0.018	0	0	0	0	0	0.018	0	G protein regulated inducer of neurite outgrowth 2	0
CCR8	0.018	0	0	0	0	0	0.018	0	C-C motif chemokine receptor 8	0
PCSK1	0.0179141692893643	0	0	0	0	0.0179141692893643	0	0	proprotein convertase subtilisin/kexin type 1	0
DMTN	0.0179	0	0	0	0	0	0.0179	0	dematin actin binding protein	0
SLC9A9	0.0178447917259974	0.0166447917259974	0	0	0	0	0.0048	0	solute carrier family 9 member A9	0
UBE2I	0.0178	0	0	0	0	0	0.0178	0	ubiquitin conjugating enzyme E2 I	0
CBR1	0.0177608231697173	0	0	0	0	0.00704329267886906	0.016	0	carbonyl reductase 1	0
WNK1	0.0176165624791519	0	0	0	0	0.0128662499166076	0.0144	0	WNK lysine deficient protein kinase 1	0
EDA	0.0176	0	0	0	0	0	0.0176	0	ectodysplasin A	0
RGN	0.0176	0	0	0	0	0	0.0176	0	regucalcin	0
